"tmean","tnobs","n_reps","alpha","sizeclass","research_strategy","test_strategy","is_hacked","sigmean","mean_nobs","mean_eff","mean_eff_diff","mean_pvalue","size",".groups"
0.05,"50",4,0.05,"M","DefaultResearchStrategy","TTest","1",0.1658,55.323,0.188809509,0.138809509,0.3677305342,"Large","drop"
0.75,"10",5,0.05,"M","DefaultResearchStrategy","TTest","1",1,14.1418,1.1056416444,0.3556416444,0.0176573276,"Small","drop"
0.85,"10",5,0.05,"M","DefaultResearchStrategy","TTest","1",1,13.2932,1.1692356446,0.3192356446,0.016311792,"Small","drop"
0,"20",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.0112,26.251,0.4553099508,0.4553099508,0.1934196526,"Small","drop"
0.2,"25",1,0.005,"S","DefaultResearchStrategy","TTest","1",0.1078,31.4892,0.4152514686,0.2152514686,0.2145210884,"Large","drop"
0.45,"10",2,0.005,"M","DefaultResearchStrategy","TTest","1",0.421,17.464,0.9713896942,0.5213896942,0.0327841802,"Small","drop"
0.9,"10",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.4836,18.4458,1.2383968656,0.3383968656,0.010132078,"Small","drop"
0.2,"20",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.375,20,0.579062876,0.379062876,0.135596749,"Small","drop"
0.95,"20",4,0.005,"L","DefaultResearchStrategy","TTest","1",1,22.5892,1.1441105922,0.1941105922,0.0012782096,"Small","drop"
0.15,"10",1,0.05,"M","DefaultResearchStrategy","TTest","1",0.2302,16.1774,0.4743012924,0.3243012924,0.300964167,"Small","drop"
0.5,"50",4,5e-04,"M","DefaultResearchStrategy","TTest","0",0.1438,50,0.499973376,-2.66239999999751e-05,0.080017899,"Large","drop"
0.7,"50",4,0.005,"M","DefaultResearchStrategy","TTest","1",0.967,51.1662,0.7513661296,0.0513661296,0.0016203032,"Large","drop"
0.15,"20",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.0526,26.9526,0.6242939768,0.4742939768,0.0739191088,"Small","drop"
0.85,"50",4,0.005,"M","DefaultResearchStrategy","TTest","0",0.9122,50,0.8540289094,0.00402890939999989,0.0033887584,"Large","drop"
0.9,"50",3,5e-04,"M","DefaultResearchStrategy","TTest","0",0.802239552089582,50,0.904229081583683,0.00422908158368329,0.00193360927814437,"Large","drop"
0.75,"10",2,0.005,"M","DefaultResearchStrategy","TTest","0",0.1778,10,1.0528352188,0.3028352188,0.0927619068,"Small","drop"
0.65,"10",2,0.005,"M","DefaultResearchStrategy","TTest","1",0.7138,17.4962,1.1410557912,0.4910557912,0.0093470354,"Small","drop"
0.35,"25",1,5e-04,"S","DefaultResearchStrategy","TTest","1",0.1004,32.0388,0.5804981002,0.2304981002,0.099749998,"Large","drop"
0.5,"100",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.936,100,0.5023278438,0.00232784379999995,0.0128445658,"Large","drop"
0.35,"25",3,5e-04,"S","DefaultResearchStrategy","TTest","0",0.00759848030393921,25,0.350584632073585,0.000584632073585223,0.311931793641272,"Large","drop"
0.85,"50",2,0.05,"M","DefaultResearchStrategy","TTest","1",1,50.023,0.8642953978,0.0142953977999999,0.0015036204,"Large","drop"
0.85,"25",5,0.005,"S","DefaultResearchStrategy","TTest","0",0.5378,25,0.8688057664,0.0188057663999999,0.0358816908,"Large","drop"
0.3,"20",1,0.05,"L","DefaultResearchStrategy","TTest","0",0.1534,20,0.3069878936,0.00698789359999996,0.3790680148,"Small","drop"
0.1,"20",2,0.05,"L","DefaultResearchStrategy","TTest","0",0.0958,20,0.2813931276,0.1813931276,0.4193933806,"Small","drop"
0.4,"20",3,0.005,"L","DefaultResearchStrategy","TTest","1",0.6494,26.8044,0.8413848596,0.4413848596,0.010978487,"Small","drop"
0.6,"20",5,0.05,"L","DefaultResearchStrategy","TTest","1",1,22.6992,0.8203717392,0.2203717392,0.0174339124,"Small","drop"
0.6,"100",4,0.005,"L","DefaultResearchStrategy","TTest","0",0.9144,100,0.6009115712,0.000911571199999961,0.0026934336,"Large","drop"
0.7,"50",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.9674,51.2032,0.7551785988,0.0551785988,0.0015469648,"Large","drop"
0.25,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0034,25,0.2602715702,0.0102715702,0.3919084396,"Large","drop"
0.35,"100",5,5e-04,"L","DefaultResearchStrategy","TTest","0",0.144,100,0.3516643348,0.00166433479999994,0.0779553206,"Large","drop"
0.2,"5",5,0.05,"S","DefaultResearchStrategy","TTest","1",0.7644,11.5858,1.128565263,0.928565263,0.0461087968,"Small","drop"
0.3,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0044,5,1.0996364078,0.7996364078,0.2168661786,"Small","drop"
0.95,"10",3,0.05,"M","DefaultResearchStrategy","TTest","1",1,12.8606,1.2258433806,0.2758433806,0.014634838,"Small","drop"
0.85,"10",4,0.005,"M","DefaultResearchStrategy","TTest","1",0.992,16.6664,1.334124422,0.484124422,0.0018054044,"Small","drop"
0.25,"25",2,0.005,"S","DefaultResearchStrategy","TTest","1",0.1544,31.632,0.4712557,0.2212557,0.1703004154,"Large","drop"
0,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0068,10.868,0.7204002294,0.7204002294,0.2544839594,"Small","drop"
0.4,"10",5,0.05,"M","DefaultResearchStrategy","TTest","1",0.9766,15.6468,0.95869496,0.55869496,0.0239464202,"Small","drop"
0.4,"25",1,0.05,"S","DefaultResearchStrategy","TTest","1",0.6822,29.6636,0.5740029978,0.1740029978,0.0835879946,"Large","drop"
0.5,"20",4,5e-04,"L","DefaultResearchStrategy","TTest","0",0.0906,20,0.855736867,0.355736867,0.0331019572,"Small","drop"
0.4,"20",2,0.05,"L","DefaultResearchStrategy","TTest","1",0.8782,24.6128,0.7045996246,0.3045996246,0.0350750814,"Small","drop"
0.1,"5",3,0.005,"S","DefaultResearchStrategy","TTest","0",0.0088,5,0.7181334258,0.6181334258,0.3807007286,"Small","drop"
0.5,"5",1,0.05,"S","DefaultResearchStrategy","TTest","0",0.1078,5,0.5692590602,0.0692590601999999,0.4112140102,"Small","drop"
0.75,"50",4,5e-04,"M","DefaultResearchStrategy","TTest","0",0.552,50,0.7505940856,0.000594085599999961,0.009148433,"Large","drop"
0.3,"20",2,0.05,"L","DefaultResearchStrategy","TTest","1",0.735,25.3038,0.638831829,0.338831829,0.05863881,"Small","drop"
0.6,"25",3,0.05,"S","DefaultResearchStrategy","TTest","1",0.914817036592681,27.5210957808438,0.727458713657269,0.127458713657268,0.0271577118576285,"Large","drop"
0.65,"5",3,0.005,"S","DefaultResearchStrategy","TTest","1",0.7158,13.4998,1.3995137306,0.7495137306,0.0076566046,"Small","drop"
0.55,"5",1,0.05,"S","DefaultResearchStrategy","TTest","0",0.1116,5,0.6045694078,0.0545694078,0.4044662892,"Small","drop"
0.35,"50",3,5e-04,"M","DefaultResearchStrategy","TTest","1",0.206358728254349,56.1949610077984,0.50938324015197,0.15938324015197,0.0545937664467107,"Large","drop"
0.15,"100",3,0.005,"L","DefaultResearchStrategy","TTest","1",0.175964807038592,104.731653669266,0.255288723255349,0.105288723255349,0.168587458708258,"Large","drop"
0.2,"25",2,0.005,"S","DefaultResearchStrategy","TTest","1",0.1118,31.4974,0.4173224838,0.2173224838,0.219376907,"Large","drop"
0.35,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0018,5,0.7937688732,0.4437688732,0.354291757,"Small","drop"
0.55,"20",3,0.005,"L","DefaultResearchStrategy","TTest","0",0.32,20,0.8353982296,0.2853982296,0.0392018254,"Small","drop"
0.4,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","1",0.081,13.0018,1.0854456608,0.6854456608,0.0592936844,"Small","drop"
0.95,"100",4,5e-04,"L","DefaultResearchStrategy","TTest","1",1,100,0.9547268982,0.00472689819999994,1.5856e-06,"Large","drop"
0.9,"20",1,0.05,"L","DefaultResearchStrategy","TTest","1",0.9886,20.9038,0.9792458956,0.0792458955999999,0.0113202,"Small","drop"
0.25,"5",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.0838,12.6812,1.2253655338,0.9753655338,0.0286517168,"Small","drop"
0.5,"5",1,5e-04,"S","DefaultResearchStrategy","TTest","0",0.002,5,0.5346735876,0.0346735876000001,0.4175709936,"Small","drop"
0.95,"25",4,0.05,"S","DefaultResearchStrategy","TTest","1",0.9986,25.258,0.9903327552,0.0403327551999999,0.006406885,"Large","drop"
0.65,"20",5,5e-04,"L","DefaultResearchStrategy","TTest","1",0.9204,27.0204,1.1372100196,0.4872100196,0.0002984458,"Small","drop"
1,"25",4,0.005,"S","DefaultResearchStrategy","TTest","1",0.9844,26.3172,1.0995202638,0.0995202637999999,0.0012511642,"Large","drop"
1,"100",1,0.05,"L","DefaultResearchStrategy","TTest","0",1,100,1.0036341338,0.00363413380000011,9.072e-07,"Large","drop"
0.5,"10",5,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0268,10,1.082175995,0.582175995,0.061643494,"Small","drop"
0,"100",4,5e-04,"L","DefaultResearchStrategy","TTest","0",4e-04,100,-0.0006801324,-0.0006801324,0.4960090012,"Large","drop"
0.65,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0378,10,1.0955817728,0.4455817728,0.0683569588,"Small","drop"
0.95,"100",1,0.005,"L","DefaultResearchStrategy","TTest","1",1,100,0.9530464264,0.00304642639999997,2.6758e-06,"Large","drop"
0.25,"100",4,0.005,"L","DefaultResearchStrategy","TTest","0",0.1436,100,0.2494766116,-0.000523388399999991,0.1900607584,"Large","drop"
0.85,"50",1,5e-04,"M","DefaultResearchStrategy","TTest","1",0.977,51.0866,0.9110101452,0.0610101451999999,0.0001480856,"Large","drop"
0.5,"25",4,0.05,"S","DefaultResearchStrategy","TTest","1",0.8276,28.687,0.6532024676,0.1532024676,0.0476099606,"Large","drop"
0.75,"20",5,5e-04,"L","DefaultResearchStrategy","TTest","0",0.406,20,1.1572841188,0.4072841188,0.0036592054,"Small","drop"
0.65,"50",5,0.005,"M","DefaultResearchStrategy","TTest","0",0.639,50,0.6514691812,0.00146918119999995,0.0226921808,"Large","drop"
0.1,"20",2,0.005,"L","DefaultResearchStrategy","TTest","1",0.0936,26.372,0.4865371768,0.3865371768,0.1768386802,"Small","drop"
0.7,"50",5,0.005,"M","DefaultResearchStrategy","TTest","0",0.7302,50,0.707025107,0.00702510699999992,0.014055622,"Large","drop"
0.4,"5",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.1572,5,0.8547079162,0.4547079162,0.325358972,"Small","drop"
0.05,"20",5,5e-04,"L","DefaultResearchStrategy","TTest","0",0.002,20,0.4302868556,0.3802868556,0.2658222126,"Small","drop"
0.55,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0222,10,0.986441168,0.436441168,0.0995079396,"Small","drop"
0.15,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0014,5,0.5564848698,0.4064848698,0.4478457366,"Small","drop"
0.95,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","1",0.803,14.2626,1.7137519018,0.7637519018,0.0005611138,"Small","drop"
0.6,"5",1,0.005,"S","DefaultResearchStrategy","TTest","1",0.306,13.1676,1.0505689608,0.4505689608,0.0791225548,"Small","drop"
0.15,"50",4,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0322,56.036,0.30418947,0.15418947,0.2285796426,"Large","drop"
0.65,"20",2,0.05,"L","DefaultResearchStrategy","TTest","1",0.9914,22.5212,0.8382683468,0.1882683468,0.0167050042,"Small","drop"
0.15,"50",3,0.005,"M","DefaultResearchStrategy","TTest","0",0.018996200759848,50,0.15351849590082,0.00351849590081982,0.416095323535293,"Large","drop"
0.5,"50",2,5e-04,"M","DefaultResearchStrategy","TTest","0",0.1418,50,0.5024371478,0.00243714780000004,0.075473258,"Large","drop"
0.75,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","0",0.953209358128374,100,0.751987765446911,0.00198776544691059,0.000361754649070186,"Large","drop"
0.85,"100",2,5e-04,"L","DefaultResearchStrategy","TTest","0",0.9918,100,0.8561274188,0.0061274187999999,2.52472e-05,"Large","drop"
0.45,"100",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.8858,100,0.4517840428,0.0017840428,0.0248190558,"Large","drop"
0.6,"25",5,0.05,"S","DefaultResearchStrategy","TTest","1",0.914,27.5244,0.7279925034,0.1279925034,0.028340203,"Large","drop"
0.65,"20",5,0.05,"L","DefaultResearchStrategy","TTest","0",0.972,20,0.9080678832,0.2580678832,0.0162239882,"Small","drop"
0.35,"5",2,0.005,"S","DefaultResearchStrategy","TTest","1",0.2236,12.6032,1.0498112306,0.6998112306,0.0711355206,"Small","drop"
0.35,"100",2,5e-04,"L","DefaultResearchStrategy","TTest","1",0.4728,104.265,0.4585108446,0.1085108446,0.014707458,"Large","drop"
0.95,"10",1,0.05,"M","DefaultResearchStrategy","TTest","1",0.9662,12.9444,1.2066729166,0.2566729166,0.0185330128,"Small","drop"
0.4,"20",5,0.005,"L","DefaultResearchStrategy","TTest","0",0.2352,20,0.7878435536,0.3878435536,0.0440578062,"Small","drop"
1,"100",3,5e-04,"L","DefaultResearchStrategy","TTest","1",1,100,1.00543430053989,0.00543430053989202,3.55728854229154e-07,"Large","drop"
0.5,"5",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.2894,13.6646,1.4325298432,0.9325298432,0.006793812,"Small","drop"
0.3,"5",1,0.005,"S","DefaultResearchStrategy","TTest","1",0.0978,12.0916,0.7607216796,0.4607216796,0.2169292946,"Small","drop"
0.05,"50",2,0.005,"M","DefaultResearchStrategy","TTest","1",0.0336,55.6548,0.1924624104,0.1424624104,0.3688654674,"Large","drop"
0.95,"10",1,0.005,"M","DefaultResearchStrategy","TTest","0",0.1872,10,0.9962379026,0.0462379025999999,0.1314098476,"Small","drop"
0.65,"25",3,5e-04,"S","DefaultResearchStrategy","TTest","1",0.473105378924215,31.9158168366327,0.870919317536493,0.220919317536493,0.0115089014197161,"Large","drop"
0.25,"20",4,0.005,"L","DefaultResearchStrategy","TTest","1",0.4398,26.8852,0.7614768996,0.5114768996,0.022257897,"Small","drop"
0.6,"50",5,0.05,"M","DefaultResearchStrategy","TTest","0",0.8428,50,0.606021713,0.00602171299999987,0.0346085596,"Large","drop"
0.1,"10",5,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0402,16.9258,0.842437775,0.742437775,0.0584647416,"Small","drop"
0.55,"50",2,5e-04,"M","DefaultResearchStrategy","TTest","0",0.2064,50,0.553401933,0.00340193299999991,0.0505079426,"Large","drop"
0.8,"10",4,0.05,"M","DefaultResearchStrategy","TTest","1",1,13.7206,1.1348241368,0.3348241368,0.0169563188,"Small","drop"
0.9,"50",5,0.005,"M","DefaultResearchStrategy","TTest","1",0.9996,50.1308,0.917158344,0.0171583439999999,0.0003321688,"Large","drop"
0.55,"5",3,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0076,5,1.2489644432,0.6989644432,0.1722911166,"Small","drop"
0.3,"5",4,5e-04,"S","DefaultResearchStrategy","TTest","1",0.087,12.8738,1.2125380284,0.9125380284,0.0309572438,"Small","drop"
0.35,"100",1,0.005,"L","DefaultResearchStrategy","TTest","0",0.3634,100,0.3535550846,0.00355508459999998,0.0766795634,"Large","drop"
0.25,"5",5,0.005,"S","DefaultResearchStrategy","TTest","0",0.0306,5,1.1372205964,0.8872205964,0.1939693882,"Small","drop"
0.6,"25",5,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0674,25,0.6084248182,0.00842481819999996,0.1264019158,"Large","drop"
0.25,"20",5,5e-04,"L","DefaultResearchStrategy","TTest","1",0.181,27.3866,0.8182364324,0.5682364324,0.0140825364,"Small","drop"
0.55,"50",1,0.05,"M","DefaultResearchStrategy","TTest","0",0.7676,50,0.552935109,0.00293510899999994,0.0517124252,"Large","drop"
0.4,"50",4,0.05,"M","DefaultResearchStrategy","TTest","0",0.512,50,0.4031673506,0.00316735059999995,0.1455969676,"Large","drop"
0.6,"25",2,5e-04,"S","DefaultResearchStrategy","TTest","0",0.0616,25,0.605056126,0.00505612599999994,0.1278519932,"Large","drop"
0,"20",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.0938,20,0.3314212106,0.3314212106,0.3761419518,"Small","drop"
0.95,"20",3,5e-04,"L","DefaultResearchStrategy","TTest","1",0.9944,25.181,1.2498073344,0.2998073344,0.0001559764,"Small","drop"
1,"10",3,0.05,"M","DefaultResearchStrategy","TTest","1",1,12.457,1.2607265316,0.2607265316,0.0139840924,"Small","drop"
1,"5",3,0.005,"S","DefaultResearchStrategy","TTest","1",0.9706,13.4038,1.6400626872,0.6400626872,0.0018281558,"Small","drop"
1,"10",4,0.05,"M","DefaultResearchStrategy","TTest","1",1,12.4626,1.2627573898,0.2627573898,0.014119018,"Small","drop"
0.7,"50",1,5e-04,"M","DefaultResearchStrategy","TTest","0",0.4632,50,0.7056830402,0.00568304019999988,0.0144708462,"Large","drop"
0.7,"20",4,5e-04,"L","DefaultResearchStrategy","TTest","1",0.912,26.812,1.1427219272,0.4427219272,0.0003238968,"Small","drop"
0.7,"100",2,0.005,"L","DefaultResearchStrategy","TTest","1",0.9994,100.0276,0.7093303798,0.00933037979999995,0.0001595028,"Large","drop"
0.35,"5",1,0.005,"S","DefaultResearchStrategy","TTest","1",0.1122,12.3142,0.7937624454,0.4437624454,0.1925685532,"Small","drop"
1,"100",3,0.005,"L","DefaultResearchStrategy","TTest","1",1,100,1.00368124115177,0.00368124115176971,5.36692661467706e-07,"Large","drop"
0.35,"5",5,5e-04,"S","DefaultResearchStrategy","TTest","1",0.1502,13.135,1.3075633906,0.9575633906,0.0169350418,"Small","drop"
0.45,"20",5,0.005,"L","DefaultResearchStrategy","TTest","1",0.9032,26.2944,0.9246746682,0.4746746682,0.0031990102,"Small","drop"
0.2,"100",2,0.05,"L","DefaultResearchStrategy","TTest","1",0.6134,103.1276,0.2826904204,0.0826904204,0.1076434472,"Large","drop"
0.2,"10",2,0.005,"M","DefaultResearchStrategy","TTest","1",0.1274,16.9148,0.721468159,0.521468159,0.1187729994,"Small","drop"
0.9,"20",1,0.005,"L","DefaultResearchStrategy","TTest","1",0.9244,23.3964,1.0737857322,0.1737857322,0.0033215988,"Small","drop"
0.4,"5",5,0.005,"S","DefaultResearchStrategy","TTest","1",0.5372,13.106,1.3339463052,0.9339463052,0.0123778696,"Small","drop"
0.45,"100",5,0.005,"L","DefaultResearchStrategy","TTest","1",0.9152,101.3584,0.499260293,0.049260293,0.0037913606,"Large","drop"
0.7,"20",5,5e-04,"L","DefaultResearchStrategy","TTest","0",0.321,20,1.1070124506,0.4070124506,0.005208294,"Small","drop"
0.6,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","1",0.4218,18.4036,1.2269538942,0.6269538942,0.0047157304,"Small","drop"
0.6,"5",1,0.05,"S","DefaultResearchStrategy","TTest","1",0.6556,11.8838,1.0746875718,0.4746875718,0.0858884906,"Small","drop"
0.6,"5",5,0.005,"S","DefaultResearchStrategy","TTest","1",0.8176,13.4086,1.4663527576,0.8663527576,0.004430245,"Small","drop"
0.9,"10",4,0.005,"M","DefaultResearchStrategy","TTest","0",0.4928,10,1.4513898882,0.5513898882,0.0149704552,"Small","drop"
0.05,"20",3,0.005,"L","DefaultResearchStrategy","TTest","0",0.0106,20,0.3235204738,0.2735204738,0.3853467846,"Small","drop"
0,"100",2,0.05,"L","DefaultResearchStrategy","TTest","1",0.113,104.3764,0.0981937962,0.0981937962,0.4282227942,"Large","drop"
0.65,"100",1,0.005,"L","DefaultResearchStrategy","TTest","0",0.9634,100,0.653613357,0.00361335699999998,0.0011741896,"Large","drop"
0.75,"20",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.9826,20,0.9508301694,0.2008301694,0.013659094,"Small","drop"
0.8,"100",3,0.05,"L","DefaultResearchStrategy","TTest","1",1,100,0.8040259970006,0.0040259970005998,3.31089782043591e-05,"Large","drop"
0.7,"25",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.6794,25,0.7155753034,0.0155753033999999,0.0780223318,"Large","drop"
0.65,"100",4,0.005,"L","DefaultResearchStrategy","TTest","1",0.9978,100.0698,0.6605694994,0.0105694994,0.000276148,"Large","drop"
0.1,"5",2,5e-04,"S","DefaultResearchStrategy","TTest","0",6e-04,5,0.5043522864,0.4043522864,0.466866441,"Small","drop"
0.75,"20",1,0.005,"L","DefaultResearchStrategy","TTest","1",0.7952,25.1504,0.9578855946,0.2078855946,0.0092054954,"Small","drop"
0.75,"100",4,5e-04,"L","DefaultResearchStrategy","TTest","0",0.9566,100,0.7522170236,0.00221702359999998,0.000197699,"Large","drop"
0.85,"20",1,0.05,"L","DefaultResearchStrategy","TTest","1",0.9852,21.2304,0.9514400054,0.1014400054,0.0127528514,"Small","drop"
0.2,"25",5,0.005,"S","DefaultResearchStrategy","TTest","0",0.0142,25,0.1977277726,-0.00227222740000002,0.4289307986,"Large","drop"
0.05,"50",5,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0084,55.6302,0.1965101846,0.1465101846,0.3626515322,"Large","drop"
0.45,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","0",0.0122,10,0.8679575986,0.4179575986,0.142841991,"Small","drop"
0.8,"10",3,0.005,"M","DefaultResearchStrategy","TTest","0",0.2978,10,1.2488054844,0.4488054844,0.0376514818,"Small","drop"
0.65,"25",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.6142,25,0.6583756964,0.00837569640000002,0.106281141,"Large","drop"
0.55,"50",2,0.05,"M","DefaultResearchStrategy","TTest","1",0.9706,50.9076,0.5961535624,0.0461535623999999,0.0141159692,"Large","drop"
0.8,"10",3,0.05,"M","DefaultResearchStrategy","TTest","0",0.7746,10,1.1890330324,0.3890330324,0.0425043036,"Small","drop"
0.5,"25",2,0.05,"S","DefaultResearchStrategy","TTest","0",0.4102,25,0.5077002272,0.00770022719999996,0.1893175006,"Large","drop"
0.5,"25",4,5e-04,"S","DefaultResearchStrategy","TTest","1",0.2542,32.12,0.7305798454,0.2305798454,0.039758017,"Large","drop"
0.55,"100",4,0.05,"L","DefaultResearchStrategy","TTest","0",0.971,100,0.5507580846,0.000758084599999931,0.0062327446,"Large","drop"
0.45,"50",5,5e-04,"M","DefaultResearchStrategy","TTest","0",0.089,50,0.4493714406,-0.000628559400000006,0.108547531,"Large","drop"
0.2,"10",3,5e-04,"M","DefaultResearchStrategy","TTest","1",0.0532,17.2328,0.8322123196,0.6322123196,0.0666544696,"Small","drop"
