mean_slope,min_slope,max_slope,var_slope,mean_se,min_se,max_se,var_se,mean_tstat,min_tstat,max_tstat,var_tstat,mean_pval,min_pval,max_pval,var_pval,mean_sig,min_sig,max_sig,var_sig,mean_df,min_df,max_df,var_df,simulation_parameters_save_rejected,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_hacking_strategies_0_0_0_target,journal_parameters_max_pubs,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_data_strategy_measurements_sigma_1_2,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,simulation_parameters_save_all_pubs,experiment_parameters_n_conditions,researcher_parameters_hacking_strategies_0_0_0_n_attempts,researcher_parameters_hacking_strategies_0_1_0_stopping_condition_0,simulation_parameters_progress,researcher_parameters_hacking_strategies_0_1_1_0_1,researcher_parameters_research_strategy_initial_selection_policies_0_0,simulation_parameters_n_sims,simulation_parameters_update_config,researcher_parameters_research_strategy_initial_selection_policies_1_0,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,experiment_parameters_n_dep_vars,journal_parameters_review_strategy_side,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,researcher_parameters_hacking_strategies_0_1_1_0_2,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,researcher_parameters_hacking_strategies_0_0_1_0_0,journal_parameters_review_strategy_pub_bias_rate,journal_parameters_meta_analysis_metrics_0_name,researcher_parameters_hacking_strategies_0_0_2_0,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_data_strategy_measurements_means_0,experiment_parameters_data_strategy_measurements_means_1,experiment_parameters_data_strategy_measurements_sigma_0_0,researcher_parameters_research_strategy_initial_selection_policies_1_1,experiment_parameters_data_strategy_measurements_means_3,researcher_parameters_research_strategy_initial_selection_policies_0_2,experiment_parameters_n_reps,researcher_parameters_hacking_strategies_0_1_0_min_observations,researcher_parameters_hacking_strategies_0_0_0_name,experiment_parameters_n_obs,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_means_2,experiment_parameters_data_strategy_measurements_sigma_0_1,journal_parameters_review_strategy_name,researcher_parameters_hacking_strategies_0_1_0_num,researcher_parameters_hacking_strategies_0_0_0_ratio,researcher_parameters_research_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_1,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_hacking_strategies_0_1_2_0,experiment_parameters_data_strategy_measurements_sigma_2_2,researcher_parameters_hacking_strategies_0_1_1_0_0,researcher_parameters_hacking_strategies_0_0_2_1,experiment_parameters_data_strategy_measurements_sigma_3_3,researcher_parameters_hacking_strategies_0_1_0_multipliers_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,researcher_parameters_hacking_strategies_0_1_0_multipliers_1,researcher_parameters_hacking_strategies_0_1_0_multipliers_3,experiment_parameters_data_strategy_measurements_sigma_0_2,researcher_parameters_probability_of_being_a_hacker,researcher_parameters_hacking_strategies_0_1_0_order,experiment_parameters_data_strategy_measurements_sigma_3_0,journal_parameters_meta_analysis_metrics_1_name,experiment_parameters_data_strategy_measurements_sigma_1_3,researcher_parameters_hacking_strategies_0_0_1_0_2,researcher_parameters_hacking_strategies_0_0_0_stopping_condition_0,simulation_parameters_save_meta,experiment_parameters_effect_strategy_name,simulation_parameters_master_seed,researcher_parameters_hacking_strategies_0_1_0_multipliers_4,experiment_parameters_data_strategy_measurements_sigma_3_2,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_test_strategy_alpha,researcher_parameters_research_strategy_initial_selection_policies_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_0_target,researcher_parameters_hacking_strategies_0_1_0_multipliers_2,simulation_parameters_output_prefix,journal_parameters_meta_analysis_metrics_1_alpha,experiment_parameters_test_strategy_alternative,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_initial_selection_policies_1_2,journal_parameters_review_strategy_alpha,simulation_parameters_save_overall_summaries,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_test_strategy_var_equal,researcher_parameters_hacking_strategies_0_0_1_0_1,experiment_parameters_data_strategy_name,researcher_parameters_hacking_strategies_0_1_0_n_attempts,experiment_parameters_data_strategy_measurements_sigma_3_1,simulation_parameters_save_pubs_per_sim_summaries,experiment_parameters_test_strategy_name,researcher_parameters_hacking_strategies_0_1_0_name,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_hacking_strategies_0_1_2_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_1
-0.197605,-1.874493,0.652663,0.11155799999999999,0.245344,0.06550299999999999,0.6991310000000001,0.007370999999999999,-0.7419720000000001,-5.381424,2.795259,1.707138,0.410821,2.1e-05,0.9979110000000001,0.09667,0.236,0.0,1.0,0.18048499999999998,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.99,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.4,effect > 0,5,1,OptionalStopping,10,off,0.4,0.5,SignificantSelection,10,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088077254521,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.05,sig,effect > 0,Both,3,baa5d12e-ef95-4799-bf2e-0decadddaa14,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.338024,-1.578471,1.668491,0.161852,0.380519,0.149303,0.717072,0.007609,-0.9466620000000001,-5.4248330000000005,3.38308,1.232634,0.363114,1.9e-05,0.996367,0.084762,0.256,0.0,1.0,0.190655,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.95,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.2,effect > 0,1,1,OptionalStopping,50,off,0.2,0.5,SignificantSelection,50,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088266393267,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,bb484eff-6f75-4c47-ac9d-bb31989e980c,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.077922,-1.485062,0.9607979999999999,0.071787,0.2411,0.054379,0.684192,0.01264,-0.24525300000000003,-4.661553,3.667415,1.111374,0.480893,0.00011999999999999999,0.9997010000000001,0.085099,0.112,0.0,1.0,0.09955499999999999,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.99,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.0,effect > 0,1,1,OptionalStopping,50,off,0.0,0.5,SignificantSelection,50,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085061061681,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,bb5515c2-7d55-454b-ac34-d5958676d3e8,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.173203,-1.672695,0.922024,0.098453,0.266924,0.08169,0.694793,0.0062450000000000006,-0.630087,-6.703958999999999,3.313515,1.347518,0.451128,1e-06,0.999527,0.0927,0.167,0.0,1.0,0.13925,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.25,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.9,effect > 0,5,1,OptionalStopping,20,off,0.9,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088932665484,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.0005,sig,effect > 0,Both,3,bb8c5c9b-03c0-47a1-ab1c-0a7638a0413d,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.309711,-1.619874,0.68055,0.155358,0.365796,0.159413,0.766663,0.007187000000000001,-0.861873,-4.926262,2.250516,1.245722,0.396998,6.3e-05,0.9984719999999999,0.09490499999999999,0.233,0.0,1.0,0.17889000000000002,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.99,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.9,effect > 0,1,1,OptionalStopping,50,off,0.9,0.5,SignificantSelection,50,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088304974995,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,bbcb3c3c-624d-4ac5-a15f-1f5e716d1415,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.024166999999999998,-0.953651,0.624073,0.06728300000000001,0.242635,0.10493699999999999,0.554165,0.004386999999999999,-0.054574,-4.183733999999999,3.80726,1.160687,0.48868500000000004,0.00038500000000000003,0.9977520000000001,0.08309,0.108,0.0,1.0,0.096433,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.99,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.5,effect > 0,1,1,OptionalStopping,50,off,0.5,0.5,SignificantSelection,50,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085846067954,2,0.5,max(pvalue),,mvnorm_distribution,0.005,sig,,Both,3,bc26fa24-9499-4d7a-a340-2433c4593587,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.869041,-5.446238,1.2146430000000001,0.781729,0.47271499999999994,0.153584,1.670439,0.030652,-1.8664029999999998,-11.638574,4.070918,3.7105050000000004,0.241168,0.0,0.999533,0.08312,0.505,0.0,1.0,0.250225,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.2,effect > 0,5,1,OptionalStopping,5,off,0.2,0.5,SignificantSelection,5,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628087122518362,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.005,sig,effect > 0,Both,3,bc588b65-c40e-4fbb-8c49-b4f1133d7bff,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
0.060686000000000004,-1.168965,0.879972,0.055705,0.216246,0.077642,0.49504,0.0043619999999999996,0.328185,-2.717524,3.8155620000000003,1.182517,0.48108100000000004,0.0009449999999999999,0.9991329999999999,0.09182699999999999,0.132,0.0,1.0,0.114691,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.2,effect > 0,1,1,OptionalStopping,50,off,0.2,0.5,SignificantSelection,50,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088411914769,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,bc6a5914-2b7f-4f26-99a1-8626bb0d221b,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.08946,-1.238687,1.017252,0.07081,0.22206599999999999,0.083353,0.55106,0.004627,-0.337834,-5.044916000000001,3.408326,1.421558,0.456983,4.7e-05,0.999784,0.08821,0.153,0.0,1.0,0.129721,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.99,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.4,effect > 0,5,1,OptionalStopping,20,off,0.4,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085668523854,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.05,sig,effect > 0,Both,3,bc70bc3f-09c5-46eb-8251-69a3e781c959,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.073879,-1.466591,0.6390060000000001,0.058647000000000005,0.214367,0.07836699999999999,0.447201,0.0035259999999999996,-0.334665,-4.446874,3.081699,1.26482,0.46133199999999996,0.00020299999999999997,0.9995360000000001,0.08645599999999999,0.138,0.0,1.0,0.119075,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.75,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.0,effect > 0,5,1,OptionalStopping,20,off,0.0,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085370921610,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.05,sig,effect > 0,Both,3,bcc36f61-5274-43c2-b9ee-befbaa3ba386,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.177046,-1.628858,0.584997,0.10636300000000001,0.265027,0.10233300000000001,0.7250340000000001,0.005602,-0.614229,-5.402007,3.3616089999999996,1.440325,0.43006300000000003,2e-05,0.997669,0.090422,0.19,0.0,1.0,0.154054,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.95,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.9,effect > 0,5,1,OptionalStopping,20,off,0.9,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628087980742635,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.0005,sig,effect > 0,Both,3,bd1dd5e9-e00d-4cf3-add5-c1918ff99eea,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.040624,-1.029642,0.697338,0.071395,0.24257399999999998,0.071258,0.53652,0.00564,-0.13781500000000002,-3.832039,3.8715949999999997,1.276267,0.46768999999999994,0.000824,0.9999899999999999,0.085641,0.127,0.0,1.0,0.110982,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.30000000000000004,effect > 0,1,1,OptionalStopping,25,off,0.30000000000000004,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088364422215,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,bd466b94-de0f-43f1-bc34-8f96fe01ca44,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.248,-1.595569,1.0048629999999998,0.168543,0.39008000000000004,0.195677,0.8089430000000001,0.007089,-0.6547270000000001,-4.2807010000000005,3.276825,1.198618,0.431885,0.000304,0.9985639999999999,0.086963,0.173,0.0,1.0,0.143214,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.9,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.5,effect > 0,1,1,OptionalStopping,100,off,0.5,0.5,SignificantSelection,100,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628088067581481,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,bd5b4cdf-34fe-48e2-89e9-37e3fe55049c,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.092777,-1.577854,1.030167,0.129105,0.338843,0.141203,0.661988,0.006239,-0.251527,-5.972161,2.988136,1.170313,0.48027,5e-06,0.9990680000000001,0.085762,0.121,0.0,1.0,0.106465,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.5,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.4,effect > 0,1,1,OptionalStopping,100,off,0.4,0.5,SignificantSelection,100,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085247300877,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,bd652256-dda5-4b7d-85f9-b178c2f86dc7,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.14314000000000002,-1.5850739999999999,0.710309,0.086989,0.258849,0.110371,0.618318,0.004183,-0.56963,-4.375171,3.086281,1.359168,0.43181400000000003,0.000241,0.998423,0.088904,0.19,0.0,1.0,0.154054,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.25,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.2,effect > 0,5,1,OptionalStopping,20,off,0.2,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628086057638407,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.005,sig,effect > 0,Both,3,bd87702d-eb1c-4d53-8ca4-0a407706073a,0.1,TwoSided,0.5,effect > 0,0.005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
-0.329317,-1.990347,0.7929229999999999,0.167392,0.35840900000000003,0.118895,0.729876,0.007136,-0.933579,-4.913862,2.6877590000000002,1.364067,0.388615,6.500000000000001e-05,0.9991610000000001,0.092625,0.248,0.0,1.0,0.186683,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.99,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.8,effect > 0,1,1,OptionalStopping,25,off,0.8,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085200744584,2,0.5,max(pvalue),,mvnorm_distribution,0.05,sig,,Both,3,bd909e5b-367b-4694-8406-33e5fc281f57,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.16583399999999998,-1.3294350000000001,0.892856,0.07571699999999999,0.233629,0.077587,0.655069,0.00825,-0.72953,-6.14398,3.2770089999999996,1.35924,0.40924299999999997,3e-06,0.997558,0.090585,0.195,0.0,1.0,0.157132,22.0,22.0,22.0,0.0,False,,Both,24,0.0,0.0,effect > 0,,,True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0.99,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.4,effect > 0,1,1,OptionalStopping,25,off,0.4,0.5,SignificantSelection,25,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628087390539109,2,0.5,max(pvalue),,mvnorm_distribution,0.0005,sig,,Both,3,bd98ed4b-9944-4fd3-951e-bbe3780dd8e9,0.1,TwoSided,0.5,effect > 0,0.0005,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,
-0.095512,-1.334234,0.670385,0.077736,0.22343400000000002,0.07632699999999999,0.64179,0.004675,-0.36941199999999996,-5.284299,5.036521,1.511625,0.44707299999999994,2.7000000000000002e-05,0.996875,0.088453,0.152,0.0,1.0,0.129025,22.0,22.0,22.0,0.0,False,first,Both,24,0.0,0.0,effect > 0,effect > 0,min(pvalue),True,2,1,sig,False,effect > 0,id == 2,1000,True,id == 3,effect < 0,2,0,sig,DL,min(pvalue),min(pvalue),effect > 0,sig,0,RandomEffectEstimator,effect > 0,1.0,0.0,0.0,1.0,sig,0.4,effect > 0,5,1,OptionalStopping,20,off,0.4,0.5,SignificantSelection,20,0.3,DefaultResearchStrategy,0.0,/scratch/bakker-et-al-2012-extended-agg-qrp/outputs/,0.0,effect > 0,1.0,sig,sig,1.0,4,effect < 0,3.5,2.5,0.0,1,random,0.0,EggersTestEstimator,0.0,min(pvalue),sig,True,StandardizedMeanDifference,1628085393018536,2,0.5,max(pvalue),max(pvalue),mvnorm_distribution,0.05,sig,effect > 0,Both,3,bdb59abf-cd16-433a-b56c-d99048c65076,0.1,TwoSided,0.5,effect > 0,0.05,True,0.5,True,effect > 0,LinearModel,1,0.0,False,TTest,OutliersRemoval,all,sig,sig
