mean_est,min_est,max_est,var_est,mean_se,min_se,max_se,var_se,mean_ci_lb,min_ci_lb,max_ci_lb,var_ci_lb,mean_ci_ub,min_ci_ub,max_ci_ub,var_ci_ub,mean_zval,min_zval,max_zval,var_zval,mean_pval,min_pval,max_pval,var_pval,mean_q_stat,min_q_stat,max_q_stat,var_q_stat,mean_q_pval,min_q_pval,max_q_pval,var_q_pval,mean_tau2,min_tau2,max_tau2,var_tau2,experiment_parameters_data_strategy_measurements_sigma_0_2,journal_parameters_max_pubs,simulation_parameters_progress,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_research_strategy_stashing_policy_0,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_n_conditions,researcher_parameters_hacking_strategies_0_0_0_num,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,researcher_parameters_hacking_strategies_0_0_2_1,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_2_1,experiment_parameters_data_strategy_measurements_sigma_3_3,researcher_parameters_research_strategy_initial_selection_policies_1_1,researcher_parameters_hacking_strategies_0_1_2_1,researcher_parameters_hacking_strategies_0_1_0_n_attempts,researcher_parameters_hacking_strategies_0_1_1_0_1,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,researcher_parameters_hacking_strategies_0_1_0_num,experiment_parameters_test_strategy_name,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_means_3,experiment_parameters_data_strategy_measurements_sigma_0_0,experiment_parameters_n_reps,experiment_parameters_test_strategy_alpha,researcher_parameters_research_strategy_name,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_data_strategy_measurements_means_0,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_0_order,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,researcher_parameters_hacking_strategies_0_0_0_target,researcher_parameters_research_strategy_initial_selection_policies_1_0,simulation_parameters_save_pubs_per_sim_summaries,researcher_parameters_research_strategy_initial_selection_policies_1_2,experiment_parameters_data_strategy_measurements_sigma_3_1,experiment_parameters_data_strategy_measurements_sigma_3_0,simulation_parameters_save_rejected,simulation_parameters_n_sims,simulation_parameters_save_all_pubs,researcher_parameters_hacking_strategies_0_1_1_0_0,researcher_parameters_hacking_strategies_0_0_1_0_1,researcher_parameters_hacking_strategies_0_0_0_n_attempts,journal_parameters_review_strategy_alpha,journal_parameters_review_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_3,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,researcher_parameters_hacking_strategies_0_1_0_multipliers_0,researcher_parameters_probability_of_being_a_hacker,simulation_parameters_update_config,simulation_parameters_save_meta,researcher_parameters_hacking_strategies_0_1_1_0_2,researcher_parameters_hacking_strategies_0_1_0_target,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,researcher_parameters_research_strategy_initial_selection_policies_0_0,researcher_parameters_hacking_strategies_0_1_0_min_observations,simulation_parameters_save_overall_summaries,experiment_parameters_data_strategy_measurements_sigma_0_1,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_hacking_strategies_0_0_1_0_0,researcher_parameters_research_strategy_initial_selection_policies_0_1,experiment_parameters_data_strategy_measurements_means_2,experiment_parameters_n_obs,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,researcher_parameters_hacking_strategies_0_1_2_0,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,researcher_parameters_research_strategy_initial_selection_policies_0_2,experiment_parameters_data_strategy_measurements_sigma_1_2,simulation_parameters_output_prefix,experiment_parameters_test_strategy_alternative,researcher_parameters_hacking_strategies_0_0_1_0_2,journal_parameters_meta_analysis_metrics_1_name,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_sigma_1_3,experiment_parameters_n_dep_vars,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,researcher_parameters_hacking_strategies_0_1_0_name,experiment_parameters_data_strategy_name,journal_parameters_review_strategy_side,experiment_parameters_data_strategy_measurements_sigma_0_3,journal_parameters_review_strategy_pub_bias_rate,journal_parameters_meta_analysis_metrics_0_name,journal_parameters_meta_analysis_metrics_1_alpha,simulation_parameters_master_seed,researcher_parameters_hacking_strategies_0_0_2_0,experiment_parameters_data_strategy_measurements_sigma_2_2,experiment_parameters_effect_strategy_name,researcher_parameters_hacking_strategies_0_0_0_name,experiment_parameters_test_strategy_var_equal,experiment_parameters_data_strategy_measurements_sigma_3_2,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0
1.569334,1.191786,2.089274,0.024452,0.18093199999999998,0.11652,0.8119390000000001,0.0030600000000000002,1.214713,0.424792,1.7881209999999998,0.027948,1.923952,1.501477,3.607534,0.044463,9.113759,2.483147,14.299266000000001,3.279494,2.3e-05,0.0,0.013022999999999998,0.0,31.974966,0.5094,773.121216,2381.058105,0.5350560000000001,0.0,1.0,0.175213,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),5,TTest,min(pvalue),off,0.5,1.0,5,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.5,5,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,7803348d-45fd-4e61-b01b-066636cdc0dd,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.5,RandomEffectEstimator,0.1,1628088568188738,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.35988400000000004,0.29752199999999995,0.432191,0.000471,0.198131,0.18690199999999998,0.208326,1.3000000000000001e-05,-0.028444999999999998,-0.092275,0.040132999999999995,0.000466,0.748214,0.683387,0.8270430000000001,0.000573,1.8166349999999998,1.506665,2.162611,0.011797,0.07090700000000001,0.030570999999999997,0.13189700000000001,0.000283,0.257708,0.063045,0.6949029999999999,0.009424,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),100,TTest,min(pvalue),off,0.30000000000000004,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.30000000000000004,100,,effect > 0,,,effect > 0,0.0,7860a070-160d-492e-b5a7-a4f6a1340f68,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.25,RandomEffectEstimator,0.1,1628084940081267,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.804977,0.667215,0.982714,0.0018620000000000002,0.17336,0.153683,0.193519,3.9e-05,0.46519799999999994,0.32036,0.64344,0.002168,1.144757,1.014069,1.321988,0.0018559999999999998,4.650773,3.7702160000000005,6.036684999999999,0.10368800000000002,9e-06,0.0,0.00016299999999999998,0.0,1.16048,0.236673,3.8239660000000004,0.19662000000000002,1.0,0.9999979999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),20,TTest,min(pvalue),off,0.2,1.0,5,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.2,20,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,7891a7b0-3d25-4257-a4f1-0f3bc05bca74,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.5,RandomEffectEstimator,0.1,1628085926314214,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.793657,0.632362,0.947061,0.002299,0.171916,0.151551,0.19484300000000002,4.2e-05,0.456707,0.280494,0.614653,0.002653,1.130606,0.9842299999999999,1.285819,0.002271,4.624825,3.522365,5.938729,0.124548,1.2e-05,0.0,0.00042800000000000005,0.0,1.519901,0.500308,5.186977,0.30701799999999996,1.0,0.9999610000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),20,TTest,min(pvalue),off,0.2,1.0,5,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.2,20,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,79072ebe-289b-4ada-813d-f75ad0a881a1,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.25,RandomEffectEstimator,0.1,1628087604595022,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.461937,0.391957,0.536832,0.00043799999999999997,0.196506,0.182811,0.20935700000000002,1.3000000000000001e-05,0.076792,0.004032,0.15506099999999998,0.00044100000000000004,0.847082,0.7741319999999999,0.9242739999999999,0.000537,2.351241,1.980336,2.757477,0.011776,0.019402000000000003,0.005825,0.047666,3.1e-05,0.263718,0.053858,0.8618319999999999,0.011092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),100,TTest,min(pvalue),off,0.4,1.0,1,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.4,100,,effect > 0,,,effect > 0,0.0,7948e454-f8b7-4651-a342-30190d62faec,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0,RandomEffectEstimator,0.1,1628086584726780,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.179937,0.898175,1.541512,0.010882,0.155548,0.126882,0.19256800000000002,6.6e-05,0.8750700000000001,0.5780649999999999,1.276267,0.012484,1.484804,1.2058719999999998,1.822096,0.009789,7.621227,5.262597,12.018678999999999,0.8533879999999999,0.0,0.0,0.0,0.0,7.721309,1.89295,36.328835,14.808233,0.979403,0.038173,1.0,0.007,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,0.1,1.0,5,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.1,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,794df286-7cc3-434d-a7f0-4de304c7f55b,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.95,RandomEffectEstimator,0.1,1628085722707075,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.80308,0.630897,0.9567469999999999,0.003035,0.179315,0.15831800000000001,0.200298,3.8e-05,0.451629,0.24393600000000001,0.6211300000000001,0.003483,1.1545299999999998,0.9846659999999999,1.2923639999999998,0.002877,4.486242,3.177828,5.813624,0.13957,2.8000000000000003e-05,0.0,0.001484,0.0,1.974884,0.7797270000000001,5.043927,0.361408,1.0,0.999969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),25,TTest,min(pvalue),off,0.5,1.0,1,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.5,25,,effect > 0,,,effect > 0,0.0,796bf6d2-4490-4d0b-9b4d-4747a0d58e3d,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.5,RandomEffectEstimator,0.1,1628088668084926,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.818867,0.696766,0.9575540000000001,0.001837,0.19976300000000002,0.187246,0.216246,1.8e-05,0.427339,0.296543,0.5721930000000001,0.002025,1.210394,1.084379,1.342914,0.00179,4.1018099999999995,3.4054300000000004,5.001696,0.059886,6.7e-05,1e-06,0.000661,0.0,0.990985,0.27470300000000003,2.322826,0.091654,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),50,TTest,min(pvalue),off,0.8,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.8,50,,effect > 0,,,effect > 0,0.0,799555a1-f6ec-40b5-b4c4-6523dbf38170,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.99,RandomEffectEstimator,0.1,1628085157675250,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.325565,0.26816599999999996,0.368915,0.000184,0.191935,0.180303,0.203428,1.4999999999999999e-05,-0.050621,-0.115026,-0.006919,0.00023700000000000001,0.70175,0.643388,0.75275,0.000245,1.6968740000000002,1.371624,1.923548,0.006077,0.090697,0.054411,0.170181,0.000225,0.10153999999999999,0.016413999999999998,0.634574,0.005379999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),100,TTest,min(pvalue),off,0.1,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.1,100,,effect > 0,,,effect > 0,0.0,79b228d4-7902-42b8-80e5-130cac82b23d,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.99,RandomEffectEstimator,0.1,1628086745258548,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.918592,0.774099,1.066008,0.002019,0.199797,0.186619,0.215036,1.9e-05,0.526997,0.379427,0.696561,0.0022670000000000004,1.310186,1.16106,1.4584,0.001917,4.600912999999999,3.76686,5.66257,0.071264,8e-06,0.0,0.000165,0.0,1.0718370000000002,0.343467,2.524595,0.118532,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),50,TTest,min(pvalue),off,0.9,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.9,50,,effect > 0,,,effect > 0,0.0,7a0c9811-d53d-43ca-af0c-acf7c36d7372,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.9,RandomEffectEstimator,0.1,1628088036790992,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.574748,1.114018,2.004464,0.0257,0.175512,0.082232,0.6100760000000001,0.002403,1.23075,0.43036599999999997,1.7568400000000002,0.033999,1.9187450000000001,1.481781,3.016711,0.035864,9.420978999999999,2.8020419999999997,21.309376,4.473186,1.8e-05,0.0,0.005078,0.0,24.521124,2.633901,475.660309,1165.7186279999999,0.672044,0.0,1.0,0.14715599999999998,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),5,TTest,min(pvalue),off,0.8,1.0,5,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.8,5,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,7a2219cb-8b06-47b5-b588-5c7c5f919ccd,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0,RandomEffectEstimator,0.1,1628086848574174,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.7817810000000001,0.55767,1.091105,0.005814,0.166301,0.135934,0.192409,7.4e-05,0.455838,0.23227399999999998,0.813042,0.006906999999999999,1.107725,0.883067,1.369168,0.005292,4.7215110000000005,3.359021,7.782311,0.354678,2.5e-05,0.0,0.000782,0.0,3.393782,0.693477,21.023108999999998,3.2380430000000002,0.999123,0.579676,1.0,0.000223,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,0.0,1.0,5,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.0,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,7a5358ad-3aff-4a6d-9205-720014fe82a7,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.25,RandomEffectEstimator,0.1,1628086939135006,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.6878340000000001,0.568237,0.79951,0.001189,0.181331,0.159827,0.202256,4.5e-05,0.332432,0.214596,0.45729899999999996,0.001415,1.043236,0.9173680000000001,1.165554,0.001308,3.798857,3.088458,4.765228,0.059662,0.00021600000000000002,2e-06,0.002012,0.0,0.710943,0.157645,4.317133999999999,0.146064,1.0,0.999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),20,TTest,min(pvalue),off,0.2,1.0,5,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.2,20,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,7aafd3d6-7c0d-4cf6-be0a-1b6438d0d8d2,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.5,RandomEffectEstimator,0.1,1628087717463999,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.834041,0.681098,1.003742,0.002588,0.180838,0.16111199999999998,0.197415,3.5e-05,0.479605,0.32890199999999997,0.650511,0.0028399999999999996,1.188477,1.0332940000000002,1.3569719999999998,0.002604,4.617959,3.7443160000000004,5.676321,0.11118800000000001,1.1e-05,0.0,0.000181,0.0,1.670902,0.35273000000000004,4.30441,0.305162,0.999999,0.999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),25,TTest,min(pvalue),off,0.6000000000000001,1.0,1,0.0005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.0005,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.6000000000000001,25,,effect > 0,,,effect > 0,0.0,7ab3c829-9889-4006-9191-b828374920e8,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0,RandomEffectEstimator,0.1,1628086283654393,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
1.096663,0.83935,1.413358,0.008084000000000001,0.156263,0.12526199999999998,0.17868,7e-05,0.790395,0.5086350000000001,1.110757,0.009316,1.402933,1.154578,1.71596,0.007389,7.048769,4.965647,9.876339999999999,0.633648,0.0,0.0,1e-06,0.0,5.219298,0.693768,30.12289,7.2017929999999994,0.994917,0.145906,1.0,0.002135,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),10,TTest,min(pvalue),off,0.0,1.0,5,0.005,DefaultResearchStrategy,1.0,0.0,effect < 0,random,min(pvalue),Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.005,SignificantSelection,0.5,mvnorm_distribution,0.0,max(pvalue),2,1,True,True,min(pvalue),Both,effect < 0,id == 2,1,True,0.5,DL,sig,sig,0.0,10,effect > 0,effect > 0,first,effect > 0,effect > 0,0.0,7b976f42-1249-4ca7-970f-c2674e26ada3,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,sig,OutliersRemoval,LinearModel,0,0.0,0.95,RandomEffectEstimator,0.1,1628088463960871,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.728927,0.587458,0.868252,0.0016600000000000002,0.199852,0.18540399999999999,0.214187,1.8e-05,0.337225,0.200262,0.48891599999999996,0.001836,1.120631,0.9746549999999999,1.2475889999999998,0.001625,3.6496809999999997,2.973678,4.486102,0.052726,0.000368,7.000000000000001e-06,0.002943,0.0,0.8774770000000001,0.324407,2.11979,0.076411,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),50,TTest,min(pvalue),off,0.7000000000000001,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.7000000000000001,50,,effect > 0,,,effect > 0,0.0,7b9ac256-e91b-42b8-bf51-98bd608d6128,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.75,RandomEffectEstimator,0.1,1628084853107356,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
0.677517,0.5837359999999999,0.831989,0.001288,0.188993,0.168018,0.207298,3.5e-05,0.307098,0.20433099999999998,0.487745,0.001465,1.047936,0.948874,1.194611,0.001381,3.588739,2.971475,4.736953,0.051563,0.000449,2e-06,0.002964,0.0,0.720282,0.11759800000000001,2.913071,0.12551800000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,False,0.0,all,0.5,2,10,sig,sig,/scratch/bakker-et-al-2012-extended-qrp/outputs/,0.0,1.0,sig,sig,1,effect > 0,max(pvalue),25,TTest,min(pvalue),off,0.4,1.0,1,0.05,DefaultResearchStrategy,1.0,0.0,effect < 0,random,,Both,id == 3,False,effect > 0,0.0,0.0,False,1000,True,sig,effect > 0,1,0.05,SignificantSelection,0.5,mvnorm_distribution,0.0,,2,1,True,True,min(pvalue),Both,,id == 2,1,True,0.5,DL,sig,sig,0.4,25,,effect > 0,,,effect > 0,0.0,7bbedf91-57ca-492f-92ce-72f55e5a6b08,TwoSided,min(pvalue),EggersTestEstimator,effect > 0,0.0,2,,OutliersRemoval,LinearModel,0,0.0,0.95,RandomEffectEstimator,0.1,1628088708431829,effect > 0,1.0,StandardizedMeanDifference,OptionalStopping,True,0.5,effect > 0
