mean_slope,min_slope,max_slope,var_slope,mean_se,min_se,max_se,var_se,mean_tstat,min_tstat,max_tstat,var_tstat,mean_pval,min_pval,max_pval,var_pval,mean_sig,min_sig,max_sig,var_sig,mean_df,min_df,max_df,var_df,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_0_2,journal_parameters_review_strategy_side,experiment_parameters_data_strategy_measurements_means_2,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,experiment_parameters_data_strategy_measurements_sigma_1_1,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_data_strategy_measurements_sigma_3_0,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,experiment_parameters_n_dep_vars,journal_parameters_review_strategy_pub_bias_rate,simulation_parameters_progress,experiment_parameters_effect_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_2,simulation_parameters_save_all_pubs,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,simulation_parameters_update_config,simulation_parameters_save_pubs_per_sim_summaries,experiment_parameters_data_strategy_measurements_sigma_2_1,simulation_parameters_save_rejected,journal_parameters_meta_analysis_metrics_0_estimator,experiment_parameters_data_strategy_measurements_sigma_0_1,journal_parameters_meta_analysis_metrics_1_name,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,simulation_parameters_n_sims,simulation_parameters_output_prefix,experiment_parameters_data_strategy_measurements_sigma_0_0,experiment_parameters_test_strategy_name,experiment_parameters_data_strategy_measurements_means_0,experiment_parameters_data_strategy_measurements_means_1,journal_parameters_review_strategy_name,experiment_parameters_data_strategy_measurements_sigma_1_3,journal_parameters_review_strategy_alpha,journal_parameters_meta_analysis_metrics_0_name,experiment_parameters_n_conditions,experiment_parameters_data_strategy_name,researcher_parameters_research_strategy_name,simulation_parameters_save_meta,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,experiment_parameters_n_obs,experiment_parameters_data_strategy_measurements_means_3,researcher_parameters_probability_of_being_a_hacker,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_test_strategy_var_equal,experiment_parameters_test_strategy_alternative,journal_parameters_max_pubs,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_data_strategy_measurements_sigma_3_3,journal_parameters_meta_analysis_metrics_1_alpha,simulation_parameters_save_overall_summaries,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,experiment_parameters_data_strategy_measurements_sigma_3_2,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_sigma_1_2,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,experiment_parameters_test_strategy_alpha,simulation_parameters_master_seed,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_3_1,researcher_parameters_research_strategy_initial_selection_policies_0_0,experiment_parameters_n_reps
-0.308217,-1.99815,0.9374049999999999,0.166682,0.28380900000000003,0.08897100000000001,0.698804,0.008511,-1.034874,-9.280289999999999,2.4292439999999997,1.927871,0.363848,0.0,0.998558,0.09817100000000001,0.297,0.0,1.0,0.209,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.5,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.99,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,93ef4f35-b5a5-407d-8d36-2cf5c46a9464,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.5,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628092715757037,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.49574700000000005,-2.559369,1.6889580000000002,0.22929000000000002,0.445783,0.196364,0.902673,0.009202,-1.169152,-5.336514,2.1198639999999997,1.243485,0.347597,2.3e-05,0.9993700000000001,0.089711,0.303,0.0,1.0,0.211402,22.0,22.0,22.0,0.0,0.0,,0.0,0,1.0,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.25,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,943be779-30ae-4dae-b869-68bd4248f3b3,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),100,1.0,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.0005,1628089901486778,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.36196999999999996,-2.4476720000000003,1.464225,0.25893,0.4717,0.207353,1.0587739999999999,0.010069,-0.808725,-4.699891,3.201479,1.279472,0.398983,0.000109,0.9977739999999999,0.092785,0.228,0.0,1.0,0.17619200000000002,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.5,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.5,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,9456ad59-a1e9-42a3-834e-f276a30e417b,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),50,0.5,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.0005,1628089820596139,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.206634,-1.446393,0.7874329999999999,0.10633599999999999,0.300189,0.117548,0.605701,0.005382,-0.7124090000000001,-4.809411,2.37935,1.244034,0.42613,8.4e-05,0.997382,0.092837,0.19,0.0,1.0,0.154054,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.1,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,94914a36-05f8-4bc9-9524-fcf31190ea70,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.1,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628089148164538,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.22675599999999999,-1.434261,0.541736,0.090067,0.24362899999999998,0.09561599999999999,0.582542,0.004705,-0.918043,-5.586727,2.365382,1.44299,0.391896,1.3000000000000001e-05,0.998094,0.091646,0.223,0.0,1.0,0.17344400000000001,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.6000000000000001,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.99,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,952da571-688c-49b4-a511-8c68c06f8c94,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.6000000000000001,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628092848660754,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.231625,-1.734435,1.065023,0.139047,0.325398,0.151646,0.658457,0.006144,-0.724804,-5.100798,2.6220380000000003,1.377517,0.42324399999999995,4.1e-05,0.9998309999999999,0.097231,0.211,0.0,1.0,0.16664600000000002,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.5,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.95,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,9543dc13-6f45-44f1-9a09-5b606e508df1,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),50,0.5,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.05,1628089614649592,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.306249,-1.630668,2.35779,0.179694,0.42164799999999997,0.20736100000000002,0.8643120000000001,0.009215000000000001,-0.765386,-4.782909,5.195149,1.114457,0.429734,3.3e-05,0.994508,0.09135399999999999,0.197,0.0,1.0,0.158349,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.6000000000000001,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.25,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,95d9d14c-983d-4014-b037-7a5518bb61ee,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),100,0.6000000000000001,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.005,1628089187570520,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.12190899999999999,-1.367476,1.398341,0.11656099999999998,0.328907,0.096228,0.712846,0.012497,-0.417293,-4.107085,3.6828,1.07479,0.477095,0.00046399999999999995,0.9988290000000001,0.082893,0.125,0.0,1.0,0.109484,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.2,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.99,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,95eb46a3-aac0-47c3-aec9-01f6caaa8b9b,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),100,0.2,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.005,1628091681420231,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.844983,-12.758874,1.764127,1.348052,0.516938,0.14965799999999999,1.916993,0.050398,-1.479403,-10.959923,3.9576519999999995,3.413607,0.28785700000000003,0.0,0.9988889999999999,0.093567,0.426,0.0,1.0,0.24476900000000001,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.9,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,95fc97fd-17af-486a-8f7f-2b258cba807e,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.9,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628092288176822,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.28058,-2.339587,1.591257,0.250155,0.45075200000000004,0.226854,0.9224469999999999,0.011482,-0.681373,-5.153642,4.304661,1.384975,0.409179,3.6e-05,0.997042,0.086902,0.178,0.0,1.0,0.14646199999999998,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.4,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.75,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,96154dc0-518e-43a4-b397-ed39abce86e7,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.05,1628092306872905,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-1.017975,-8.621958,1.321488,1.351823,0.538034,0.147579,2.21603,0.055446,-1.801407,-12.561522,4.207098,3.257937,0.24556,0.0,0.999682,0.078712,0.469,0.0,1.0,0.249288,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.30000000000000004,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.75,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,96224d9b-2000-45ae-b36a-7fcb9506e869,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.30000000000000004,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628093092108279,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.437021,-2.143927,1.289751,0.238618,0.42237700000000006,0.182322,0.835849,0.009995,-1.080533,-6.454978,3.405443,1.495099,0.350964,2e-06,0.99945,0.094612,0.305,0.0,1.0,0.212187,22.0,22.0,22.0,0.0,0.0,,0.0,0,1.0,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.5,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,965816cd-d199-4e15-a4db-560a32746614,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,1.0,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.005,1628091005821558,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.346082,-2.101711,0.794078,0.142978,0.30957399999999996,0.131682,0.602139,0.006609,-1.145848,-5.9810360000000005,2.629595,1.51625,0.343432,5e-06,0.995655,0.090375,0.318,0.0,1.0,0.21709299999999998,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.8,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.75,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,96602a53-4886-431d-9649-4642845bfb10,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.8,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628091508945900,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.26303000000000004,-1.6700220000000001,2.111325,0.183979,0.38774000000000003,0.157201,0.8183229999999999,0.011907,-0.736214,-4.880336,3.1365849999999997,1.299793,0.417979,7e-05,0.999132,0.091526,0.203,0.0,1.0,0.16195299999999999,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.4,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.9,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,9663440b-9b42-4dcc-98b2-75ea7d5f60d8,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.05,1628089745005573,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.131993,-2.153625,2.462672,0.30170399999999997,0.471286,0.212966,0.9176700000000001,0.011944,-0.286387,-4.300395,4.578135,1.426726,0.44473900000000005,0.000147,0.9979790000000001,0.08479099999999999,0.162,0.0,1.0,0.135892,22.0,22.0,22.0,0.0,0.0,,0.0,0,0.1,effect < 0,,1.0,effect > 0,0.0,0.0,min(pvalue),,2,0.75,False,StandardizedMeanDifference,1.0,True,,True,False,0.0,False,DL,0.5,EggersTestEstimator,all,,,effect > 0,1000,968eb7ce-7b2a-46d1-9efd-03ae93f83f3f,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),25,0.1,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,,0.005,1628091706746626,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,1
-0.563477,-2.733198,1.062183,0.32021900000000003,0.390216,0.13068,0.7360939999999999,0.011198,-1.433397,-8.024298,3.52282,2.038348,0.293123,0.0,0.9988450000000001,0.089671,0.389,0.0,1.0,0.23791700000000002,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.30000000000000004,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.75,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,96a5ec50-574a-4a37-8080-ea053ac80bfa,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.30000000000000004,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628092323139632,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.32506,-2.133595,0.713787,0.171273,0.337062,0.122174,0.645989,0.006795000000000001,-0.974613,-5.887261,2.853475,1.578554,0.377233,6e-06,0.997956,0.094486,0.268,0.0,1.0,0.196372,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.8,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.9,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,96a8ffe3-94a0-4691-ac5d-927beb7f967e,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.8,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628091693202037,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.345918,-2.084162,0.930126,0.144715,0.310575,0.108206,0.764834,0.0071129999999999995,-1.097253,-6.125791,2.6634729999999998,1.424685,0.35331399999999996,4e-06,0.99756,0.091875,0.301,0.0,1.0,0.21061,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.9,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.25,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,96d240f2-8dd5-455c-a249-f99517313ee2,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.9,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628093105500054,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.6686439999999999,-6.365147,1.144477,0.704102,0.44478599999999996,0.13255,1.438988,0.025903,-1.4384139999999999,-10.130104,4.937988,2.934401,0.28199,0.0,0.9988469999999999,0.092718,0.431,0.0,1.0,0.245484,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.2,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.25,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,96f85894-f1b9-4c34-85ef-abdb33589097,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.2,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628093126634447,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.751221,-6.9241,1.8282,0.743674,0.470033,0.126078,1.921886,0.02781,-1.5864790000000002,-9.484095,5.172809,3.179974,0.271541,0.0,0.999142,0.089476,0.45,0.0,1.0,0.247748,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.4,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,972b33d0-aad3-45e9-a509-07fb28af2ec2,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.4,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628089773090060,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-1.5816649999999999,-10.57773,3.030568,1.791971,0.775008,0.157652,2.2688610000000002,0.07496599999999999,-2.127238,-8.913199,5.523757,2.852268,0.176226,0.0,0.990821,0.061674,0.6,0.0,1.0,0.24024,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.6000000000000001,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,97d105aa-1340-4a00-996a-d716c3451b71,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),5,0.6000000000000001,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628089511513307,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.428512,-2.467653,0.9089020000000001,0.20858400000000002,0.36456,0.1564,0.763266,0.008581,-1.177226,-6.108043,2.632164,1.590662,0.331441,4e-06,0.9929459999999999,0.090748,0.327,0.0,1.0,0.220291,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.9,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.99,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,97df85fc-3590-476e-bf97-9a86763f7e52,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.05,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.9,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.05,1628089830835591,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.508588,-3.866132,1.081094,0.281996,0.358533,0.11115499999999999,0.8454809999999999,0.011417,-1.430719,-9.871909,4.024706,2.022506,0.294044,0.0,0.998993,0.087806,0.388,0.0,1.0,0.23769400000000002,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.7000000000000001,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.9,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,97e9635b-3d3b-45bc-9cd0-7d796f56b311,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),10,0.7000000000000001,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628089205190728,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.6326430000000001,-2.222739,1.155826,0.22934200000000002,0.444862,0.195407,0.771515,0.007987000000000001,-1.503053,-5.185786,2.645266,1.391001,0.267683,3.4e-05,0.999569,0.081479,0.419,0.0,1.0,0.24368299999999998,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.1,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.95,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,97f0d626-2505-4775-8347-b5d570476e15,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.1,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.005,1628091959679877,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
-0.996658,-2.863437,0.97539,0.325606,0.5327609999999999,0.2656,1.0112709999999998,0.011854,-1.9824709999999999,-6.356093,1.6762,1.588506,0.190222,2e-06,0.998756,0.064737,0.558,0.0,1.0,0.246883,22.0,22.0,22.0,0.0,0.0,effect > 0,0.0,0,0.1,effect < 0,effect < 0,1.0,effect > 0,0.0,0.0,min(pvalue),sig,2,0.99,False,StandardizedMeanDifference,1.0,True,max(pvalue),True,False,0.0,False,DL,0.5,EggersTestEstimator,all,first,min(pvalue),effect > 0,1000,9803e262-fdd1-4c18-b2a0-d3cd1bb5c5d5,1.0,TTest,0.0,0.0,SignificantSelection,0.0,0.0005,RandomEffectEstimator,2,LinearModel,DefaultResearchStrategy,True,max(pvalue),20,0.1,0,0.5,True,TwoSided,24,mvnorm_distribution,1.0,0.1,True,sig,0.5,off,0.0,0.5,effect > 0,0.0005,1628093068632594,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,id == 2,5
