mean_simid,min_simid,max_simid,var_simid,mean_exprid,min_exprid,max_exprid,var_exprid,mean_repid,min_repid,max_repid,var_repid,mean_pubid,min_pubid,max_pubid,var_pubid,mean_gid,min_gid,max_gid,var_gid,mean_tnobs,min_tnobs,max_tnobs,var_tnobs,mean_nobs,min_nobs,max_nobs,var_nobs,mean_mean,min_mean,max_mean,var_mean,mean_var,min_var,max_var,var_var,mean_stddev,min_stddev,max_stddev,var_stddev,mean_sei,min_sei,max_sei,var_sei,mean_pvalue,min_pvalue,max_pvalue,var_pvalue,mean_effect,min_effect,max_effect,var_effect,mean_var_effect,min_var_effect,max_var_effect,var_var_effect,mean_se_effect,min_se_effect,max_se_effect,var_se_effect,mean_sig,min_sig,max_sig,var_sig,mean_side,min_side,max_side,var_side,mean_is_hacked,min_is_hacked,max_is_hacked,var_is_hacked,mean_is_candidate,min_is_candidate,max_is_candidate,var_is_candidate,simulation_parameters_save_meta,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_3_1,journal_parameters_review_strategy_name,simulation_parameters_progress,experiment_parameters_data_strategy_measurements_sigma_1_0,journal_parameters_review_strategy_alpha,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,journal_parameters_meta_analysis_metrics_1_name,researcher_parameters_probability_of_being_a_hacker,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,simulation_parameters_update_config,simulation_parameters_save_overall_summaries,experiment_parameters_n_obs,experiment_parameters_n_reps,experiment_parameters_n_conditions,simulation_parameters_master_seed,experiment_parameters_data_strategy_measurements_sigma_1_3,researcher_parameters_research_strategy_initial_selection_policies_0_0,experiment_parameters_data_strategy_measurements_means_0,journal_parameters_meta_analysis_metrics_0_name,journal_parameters_review_strategy_side,experiment_parameters_data_strategy_measurements_sigma_0_0,journal_parameters_meta_analysis_metrics_1_alpha,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_test_strategy_name,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_research_strategy_name,simulation_parameters_log_level,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,experiment_parameters_data_strategy_measurements_sigma_3_3,experiment_parameters_data_strategy_measurements_sigma_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_test_strategy_var_equal,journal_parameters_review_strategy_pub_bias_rate,journal_parameters_max_pubs,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,experiment_parameters_test_strategy_alternative,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_means_2,simulation_parameters_save_rejected,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,experiment_parameters_effect_strategy_name,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_data_strategy_measurements_sigma_2_1,experiment_parameters_data_strategy_measurements_sigma_1_2,simulation_parameters_n_sims,experiment_parameters_data_strategy_measurements_sigma_0_1,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_3_2,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,simulation_parameters_save_pubs_per_sim_summaries,simulation_parameters_output_prefix,experiment_parameters_data_strategy_name,experiment_parameters_n_dep_vars,experiment_parameters_data_strategy_measurements_means_3,experiment_parameters_data_strategy_measurements_sigma_3_0,experiment_parameters_test_strategy_alpha,simulation_parameters_save_all_pubs,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,experiment_parameters_data_strategy_measurements_sigma_2_0,experiment_parameters_data_strategy_measurements_sigma_2_2
499.493286,0.0,999.0,83336.835938,477.196228,0.0,1783.0,89052.828125,1.9924,0.0,4.0,2.008775,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.8464200000000001,-0.26870700000000003,2.080757,0.093477,0.68629,0.041155000000000004,3.446179,0.143469,0.7993899999999999,0.20286700000000002,1.8563889999999998,0.047266,0.252789,0.064152,0.587042,0.004727,0.034710000000000005,0.0,0.990477,0.006807,1.6807349999999999,-0.005413,4.602775,0.392305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616999,0.0,1.0,0.236321,0.999898,-1.0,1.0,0.000167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,10,5,2,1628091843195771,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.99,24,effect < 0,TwoSided,effect > 0,0.4,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,706962eb-2b98-4fc8-bac9-14cb8b5e36d9,LinearModel,2,0.4,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,108.018875,0.0,362.0,4494.88623,1.9909189999999999,0.0,4.0,1.998332,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,1.074173,-0.353631,2.6046270000000002,0.161583,0.705691,0.0005070000000000001,5.3411480000000005,0.312709,0.7782399999999999,0.022517,2.311092,0.100036,0.348041,0.01007,1.033552,0.020007,0.058485,0.0,0.9121229999999999,0.0069299999999999995,2.0352770000000002,0.072037,15.872081,1.236748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150791,0.0,1.0,0.12805999999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628089650052605,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.9,24,effect < 0,TwoSided,effect > 0,0.7000000000000001,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,70bc4f8d-45f3-454e-ba6e-9e66e603cf19,LinearModel,2,0.7000000000000001,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,13.606905,0.0,35.0,67.93611899999999,1.9834599999999998,0.0,4.0,2.074773,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.8553459999999999,-0.552211,2.442861,0.145285,0.79976,0.0017170000000000002,5.270792,0.339398,0.838527,0.041434,2.29582,0.096636,0.375002,0.01853,1.026722,0.019327,0.101365,2e-06,0.99677,0.015066999999999999,1.476326,-0.30430999999999997,7.771139999999999,0.38869899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488125,0.0,1.0,0.24986999999999998,0.999173,-1.0,1.0,0.001999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628091381428340,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.25,24,effect < 0,TwoSided,effect > 0,0.5,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,70e8f399-3663-41bc-bc82-0ffa80eea76f,LinearModel,2,0.5,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.499989999999999,0.0,23.0,47.918715999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,1.001643,0.614771,1.442555,0.009929,1.001028,0.48424799999999996,1.659109,0.020209,0.997986,0.69588,1.2880639999999999,0.0050409999999999995,0.099799,0.069588,0.128806,5e-05,1e-06,0.0,0.004604,0.0,1.0047620000000002,0.405339,1.6539439999999999,0.02259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628092537451241,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.5,24,,TwoSided,effect > 0,1.0,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,7106f980-77f9-4eac-a3c4-14359a9c3a79,LinearModel,2,1.0,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,15.291734,0.0,43.0,86.53944399999999,1.932132,0.0,4.0,2.42279,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1.256167,0.213653,2.466241,0.070374,0.819874,0.051505999999999996,3.229762,0.146726,0.8810040000000001,0.22695,1.7971540000000001,0.043706999999999996,0.278598,0.071768,0.56831,0.004371,0.0034460000000000003,0.0,0.291325,6.7e-05,1.715154,0.486178,4.497586,0.118959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897543,0.0,1.0,0.09196499999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,10,5,2,1628091011919702,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.75,24,effect < 0,TwoSided,effect > 0,1.0,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,71171ac9-4a75-4477-9cc6-cc83e9b84032,LinearModel,2,1.0,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,38.105472999999996,0.0,118.0,548.733948,1.997828,0.0,4.0,2.0308330000000003,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.990858,-0.6080369999999999,2.630856,0.159902,0.716531,0.001872,6.176925,0.316602,0.7870659999999999,0.043269999999999996,2.4853419999999997,0.097057,0.351987,0.019351,1.111479,0.019411,0.069187,1e-06,0.990408,0.01017,1.8611990000000003,-0.120073,8.165512,0.74238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289335,0.0,1.0,0.20562800000000003,0.999517,-1.0,1.0,0.000667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628093193907983,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.75,24,effect < 0,TwoSided,effect > 0,0.6000000000000001,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,711bf998-fb6b-416c-96a3-64cac050c982,LinearModel,2,0.6000000000000001,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,16.230753,0.0,46.0,98.390167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,1.0613569999999999,0.396608,1.8438970000000001,0.031116,0.973792,0.175351,2.3272209999999998,0.077476,0.9767459999999999,0.418749,1.525523,0.019758,0.195349,0.08375,0.305105,0.00079,0.001004,0.0,0.37203600000000003,2.6000000000000002e-05,1.1544889999999999,0.254869,2.513944,0.053653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964270000000001,0.0,1.0,0.003571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628093022948670,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.99,24,,TwoSided,effect > 0,1.0,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,711db3dd-f578-4306-bc7f-c552e14f8d17,LinearModel,2,1.0,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.513465,0.0,24.0,48.019688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.701068,0.271136,1.090845,0.009729999999999999,0.999561,0.547813,1.7340240000000002,0.020113,0.9972690000000001,0.7401439999999999,1.3168229999999999,0.00502,0.099727,0.074014,0.131682,5e-05,0.000354,0.0,0.097901,5e-06,0.7038949999999999,0.235179,1.25793,0.021054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999944,0.0,1.0,4.2e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628091848400597,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.95,24,,TwoSided,effect > 0,0.7000000000000001,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,713a10f0-c891-4f39-bee2-b779d1aa4d5e,LinearModel,2,0.7000000000000001,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,145.770096,0.0,494.0,8267.455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,0.421004,-0.587013,1.224435,0.055452,0.950609,0.184776,2.857569,0.079554,0.964418,0.429856,1.690435,0.020507,0.192883,0.085971,0.33808699999999997,0.00082,0.20745999999999998,0.0,0.9999600000000001,0.081118,0.57208,-1.310664,1.9096,0.161092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433167,0.0,1.0,0.245544,0.828419,-1.0,1.0,0.313738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628091768109908,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.95,24,,TwoSided,effect > 0,0.30000000000000004,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,71724dbe-d6a1-4985-89f1-3411cb5e40d1,LinearModel,2,0.30000000000000004,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,97.499863,0.0,319.0,3671.494385,1.9941389999999999,0.0,4.0,2.0456779999999997,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.347112,-0.54218,1.0969280000000001,0.032045,0.892035,0.199072,2.479294,0.08406,0.9320930000000001,0.44617399999999996,1.5745770000000001,0.023237,0.208423,0.099768,0.352086,0.0011619999999999998,0.049399,4e-06,0.998451,0.012431999999999999,0.741333,-0.21139899999999998,1.693434,0.029907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300809999999999,0.0,1.0,0.06503099999999999,0.9942290000000001,-1.0,1.0,0.011467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628091863537157,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.99,24,effect < 0,TwoSided,effect > 0,0.0,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,7186a79b-586b-479a-b712-94a6f53bcead,LinearModel,2,0.0,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.500905,0.0,24.0,47.931557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.79956,0.436799,1.236232,0.010087,1.001703,0.525355,2.03595,0.020171,0.998343,0.7248140000000001,1.426867,0.005016,0.099834,0.07248099999999999,0.14268699999999998,5e-05,6.8e-05,0.0,0.047830000000000004,1e-06,0.802003,0.28160300000000005,1.423226,0.022133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628090444557926,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.99,24,,TwoSided,effect > 0,0.8,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,71ad2e47-5300-4b53-8d03-e07d8d2af97d,LinearModel,2,0.8,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,73.503456,0.0,245.0,2104.082275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,0.8529059999999999,-0.12525999999999998,1.564098,0.040152999999999994,0.9224379999999999,0.21733899999999998,2.515657,0.07183300000000001,0.9504040000000001,0.46619700000000003,1.586082,0.019168,0.190081,0.093239,0.317216,0.000767,0.024325,0.0,0.999025,0.008317,1.064378,-0.597928,2.324706,0.09643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733417,0.0,1.0,0.195522,0.995452,-1.0,1.0,0.00898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628091615259164,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.95,24,,TwoSided,effect > 0,0.7000000000000001,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,71e76141-dbcf-4e3a-8a6b-d26ed794e127,LinearModel,2,0.7000000000000001,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,20.001513,0.0,59.0,149.192734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.659682,0.087282,1.179647,0.015892,0.981499,0.360027,2.067091,0.039235,0.985683,0.600022,1.437738,0.009932,0.139397,0.084856,0.203327,0.000199,0.0063100000000000005,0.0,0.973809,0.001474,0.7285119999999999,-0.10202699999999999,1.4999049999999998,0.02485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92712,0.0,1.0,0.067567,0.999527,-1.0,1.0,0.000667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628089148082775,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.9,24,,TwoSided,effect > 0,0.6000000000000001,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,71f1e216-aa26-49bd-9d57-82b57849abd2,LinearModel,2,0.6000000000000001,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,19.227144,0.0,61.0,138.35420200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.43456999999999996,0.0037049999999999995,0.802485,0.008803,0.9951209999999999,0.515158,1.6416220000000001,0.020041999999999997,0.995041,0.717745,1.281258,0.005017,0.099504,0.071775,0.128126,5e-05,0.01807,0.0,0.9870760000000001,0.004964,0.471272,-0.069359,0.99213,0.015856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802042,0.0,1.0,0.158779,0.998503,-1.0,1.0,0.0028309999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,100,1,2,1628089226361331,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.75,24,,TwoSided,effect > 0,0.4,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,71f759fe-136e-4b03-8aa9-2eb3a6db362d,LinearModel,2,0.4,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,12.049665,0.0,29.0,52.622528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.605589,0.079965,1.104364,0.019027000000000002,0.9996729999999999,0.399571,1.979538,0.04096,0.994721,0.632117,1.4069610000000001,0.010201,0.140675,0.089395,0.198974,0.000204,0.027870999999999996,0.0,0.994633,0.00648,0.617315,-0.20463,1.502533,0.039548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799950000000001,0.0,1.0,0.10560399999999999,0.998291,-1.0,1.0,0.003164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628091711008831,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.25,24,,TwoSided,effect > 0,0.6000000000000001,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,72001b63-d9ef-448b-94df-a7aa9fba1735,LinearModel,2,0.6000000000000001,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,759.984802,0.0,2968.0,224321.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,0.44349700000000003,-0.486609,1.346803,0.067696,0.9288209999999999,0.202283,2.434534,0.08080599999999999,0.9526379999999999,0.449759,1.5602989999999999,0.0213,0.190528,0.089952,0.31206,0.000852,0.21760300000000002,0.0,0.999799,0.084382,0.636609,-1.322863,1.9583380000000001,0.23355399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39129200000000003,0.0,1.0,0.23819200000000001,0.818746,-1.0,1.0,0.329662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628089062635100,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.99,24,,TwoSided,effect > 0,0.30000000000000004,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,720f365f-c144-4eca-b590-8c4896188575,LinearModel,2,0.30000000000000004,0.0,0.0005,True,effect > 0,0.0,1.0
