"","value","col_code","sizeclass","size","is_hacked","es"
"172",0.000707817925586232,10,"L","Large",FALSE,0.1
"173",0.00133845049673065,10,"L","Large",FALSE,0.15
"174",-0.000329994051262217,10,"L","Large",FALSE,0.2
"175",0.00370374905964815,10,"L","Large",FALSE,0.25
"176",0.000963204841727183,10,"L","Large",FALSE,0.3
"177",0.00315583402509795,10,"L","Large",FALSE,0.35
"178",0.00103837247666522,10,"L","Large",FALSE,0.4
"179",0.00230209654230557,10,"L","Large",FALSE,0.45
"180",0.00162024827833362,10,"L","Large",FALSE,0.5
"181",-0.000232452424831497,10,"L","Large",FALSE,0.55
"182",0.00240028724317787,10,"L","Large",FALSE,0.6
"183",0.0058283905147094,10,"L","Large",FALSE,0.65
"184",0.00311824568932728,10,"L","Large",FALSE,0.7
"185",0.004210488646746,10,"L","Large",FALSE,0.75
"186",0.00200113328485629,10,"L","Large",FALSE,0.8
"187",0.00227175848570582,10,"L","Large",FALSE,0.85
"188",0.00362292656570251,10,"L","Large",FALSE,0.9
"189",0.00330400224778482,10,"L","Large",FALSE,0.95
"190",0.00192434997380508,10,"L","Large",FALSE,1
"191",0.0880518499454756,11,"L","Large",TRUE,0
"192",0.0881233886385152,11,"L","Large",TRUE,0.05
"193",0.086142601273571,11,"L","Large",TRUE,0.1
"194",0.0837903612389308,11,"L","Large",TRUE,0.15
"195",0.0738032237295568,11,"L","Large",TRUE,0.2
"196",0.0656664883289412,11,"L","Large",TRUE,0.25
"197",0.0517127772167761,11,"L","Large",TRUE,0.3
"198",0.0413072683874509,11,"L","Large",TRUE,0.35
"199",0.0276432563501955,11,"L","Large",TRUE,0.4
"200",0.0188556706582774,11,"L","Large",TRUE,0.45
"201",0.0115435220572041,11,"L","Large",TRUE,0.5
"202",0.00501453127084883,11,"L","Large",TRUE,0.55
"203",0.00465297047870705,11,"L","Large",TRUE,0.6
"204",0.0066547392083236,11,"L","Large",TRUE,0.65
"205",0.00341767007589988,11,"L","Large",TRUE,0.7
"206",0.00433054761898743,11,"L","Large",TRUE,0.75
"207",0.00200113328485629,11,"L","Large",TRUE,0.8
"208",0.00231165992062876,11,"L","Large",TRUE,0.85
"209",0.00362292656570251,11,"L","Large",TRUE,0.9
"210",0.00330400224778482,11,"L","Large",TRUE,0.95
"211",0.00192434997380508,11,"L","Large",TRUE,1
"212",0.378531131059167,12,"L","Small",FALSE,0
"213",0.379341764130073,12,"L","Small",FALSE,0.05
"214",0.381314467377802,12,"L","Small",FALSE,0.1
"215",0.377992923904257,12,"L","Small",FALSE,0.15
"216",0.374448345100748,12,"L","Small",FALSE,0.2
"217",0.375771428618269,12,"L","Small",FALSE,0.25
"218",0.370740221989923,12,"L","Small",FALSE,0.3
"219",0.366060856211581,12,"L","Small",FALSE,0.35
"220",0.359679816170854,12,"L","Small",FALSE,0.4
"221",0.346551891841004,12,"L","Small",FALSE,0.45
"222",0.327516509991883,12,"L","Small",FALSE,0.5
"223",0.304529812825328,12,"L","Small",FALSE,0.55
"224",0.28370446896575,12,"L","Small",FALSE,0.6
"225",0.259115869371525,12,"L","Small",FALSE,0.65
"226",0.230484608339033,12,"L","Small",FALSE,0.7
"227",0.204700592309826,12,"L","Small",FALSE,0.75
"228",0.189632152215736,12,"L","Small",FALSE,0.8
"229",0.158879406902759,12,"L","Small",FALSE,0.85
"230",0.133394931919838,12,"L","Small",FALSE,0.9
"231",0.116888663466231,12,"L","Small",FALSE,0.95
"232",0.100722635538354,12,"L","Small",FALSE,1
"233",0.464829843405306,13,"L","Small",TRUE,0
